customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_score_pre_w1,engagement_score_pre_w2,engagement_score_pre_w3,engagement_score_post,support_tickets_pre_w1,support_tickets_pre_w2,support_tickets_pre_w3,support_tickets_post,customer_churned,new_customer,region,device_type
CUST_009638,Treatment,256.11,259.18,280.26,295.8,17.79,34.13,55.07,51.84,5.7,1.68,6.25,5.73,0,1,South,Mobile
CUST_004561,Control,72.79,61.97,73.49,87.05,40.3,45.14,41.45,40.08,5.24,8.68,4.38,9.62,1,0,East,Mobile
CUST_009596,Treatment,169.94,164.18,180.52,191.98,42.66,62.41,57.58,66.36,7.03,3.56,3.49,2.47,0,0,East,Desktop
CUST_002148,Control,37.55,33.22,33.02,19.12,58.89,43.59,43.06,45.71,3.48,4.25,3.22,2.22,0,0,North,Desktop
CUST_009316,Treatment,129.39,147.66,153.16,177.69,40.53,57.0,48.09,49.89,0.0,1.79,1.82,0.72,1,1,North,Mobile
CUST_004380,Control,111.98,99.28,114.79,124.0,49.89,65.2,56.1,54.07,6.14,6.01,5.12,4.95,1,0,East,Desktop
CUST_002853,Control,28.13,14.7,29.92,25.9,60.62,53.62,45.52,46.97,5.1,8.25,5.53,2.54,0,0,South,Desktop
CUST_000948,Control,10.02,17.58,2.77,9.45,56.51,61.51,55.75,56.74,0.0,2.17,1.55,0.0,0,0,East,Mobile
CUST_006249,Treatment,46.58,21.82,39.96,49.82,45.29,60.48,33.95,38.55,2.95,0.99,2.4,4.23,0,1,West,Mobile
CUST_003448,Control,31.27,37.66,17.18,25.63,64.68,60.69,45.29,43.62,3.95,4.66,5.01,0.45,0,0,North,Mobile
CUST_009233,Treatment,17.64,0.0,16.04,0.0,57.51,56.91,53.71,53.99,5.18,3.18,0.0,6.02,0,0,South,Tablet
CUST_008557,Treatment,89.12,75.56,84.06,101.99,52.21,62.12,52.12,48.39,1.27,0.0,2.64,0.0,0,0,East,Mobile
CUST_005777,Treatment,25.41,16.46,16.5,42.5,60.92,59.21,47.49,47.85,1.43,2.41,2.48,5.77,1,0,North,Desktop
CUST_001493,Control,0.0,3.03,11.88,9.39,55.63,48.87,41.02,46.6,1.71,2.35,1.29,0.62,0,1,East,Mobile
CUST_002586,Control,26.0,4.2,6.39,10.59,42.66,43.4,58.94,63.82,4.62,4.76,3.73,4.92,0,0,North,Tablet
CUST_009749,Treatment,8.46,0.0,16.08,10.11,54.85,47.87,36.73,40.45,5.26,1.8,3.45,7.18,0,0,East,Mobile
CUST_009055,Treatment,62.02,71.99,72.46,73.37,44.0,35.36,25.83,34.16,0.0,0.82,0.0,0.0,0,0,East,Desktop
CUST_004379,Control,12.01,35.91,9.03,6.82,48.16,48.45,54.88,46.89,0.28,1.8,0.75,2.83,1,0,West,Tablet
CUST_005452,Treatment,10.8,5.61,9.03,20.66,54.17,64.69,58.83,68.16,1.84,0.76,2.88,1.42,1,0,West,Desktop
CUST_001524,Control,4.93,5.18,6.15,0.0,45.45,65.84,49.68,50.14,2.39,2.06,1.65,0.0,0,0,North,Tablet
CUST_001626,Control,9.72,0.0,0.0,2.08,38.69,47.54,45.74,51.91,0.54,0.0,0.67,0.0,0,0,South,Desktop
CUST_009988,Treatment,3.54,15.02,15.28,9.62,54.62,33.27,55.68,61.53,4.84,1.38,7.05,5.19,0,0,South,Mobile
CUST_003195,Control,14.95,15.95,24.98,13.57,59.68,50.13,48.82,42.34,3.12,3.81,4.17,3.79,1,0,West,Mobile
CUST_003533,Control,46.08,52.3,58.61,50.29,39.27,41.45,52.14,49.51,1.98,3.85,2.61,1.72,0,0,West,Tablet
CUST_008614,Treatment,77.05,81.03,87.46,98.8,48.0,44.18,50.9,53.28,5.3,4.22,3.91,4.41,0,0,West,Mobile
CUST_000778,Control,20.45,16.36,11.73,19.85,38.62,56.42,48.14,46.64,2.08,1.21,1.26,2.28,1,0,North,Desktop
CUST_001669,Control,29.01,44.27,45.1,39.0,59.47,68.52,50.74,43.63,2.14,0.13,2.56,1.67,1,0,North,Desktop
CUST_005538,Treatment,388.45,388.2,414.51,449.52,67.22,39.5,61.78,66.9,2.93,5.34,4.78,3.46,0,0,West,Mobile
CUST_008145,Treatment,180.01,173.37,192.96,216.65,39.87,60.49,60.42,60.0,1.34,2.05,1.14,1.62,0,0,North,Tablet
CUST_007925,Treatment,3.17,18.11,2.47,0.0,50.11,60.24,56.36,61.4,3.89,4.36,3.55,7.22,0,0,North,Mobile
CUST_002426,Control,28.93,33.05,38.23,21.86,49.14,76.51,49.65,53.39,3.11,1.91,3.45,1.51,0,0,North,Mobile
CUST_004310,Control,0.94,7.63,4.95,11.56,47.84,50.13,49.16,45.82,3.43,5.09,3.23,3.25,0,1,West,Tablet
CUST_009923,Treatment,679.71,689.19,735.72,798.72,42.72,34.6,46.63,54.86,3.39,2.25,3.13,1.71,0,0,East,Desktop
CUST_008567,Treatment,21.97,17.29,16.09,16.3,58.25,38.5,59.42,51.46,5.18,6.01,4.4,5.74,0,0,West,Tablet
CUST_006441,Treatment,700.68,729.92,770.26,844.26,44.4,56.06,66.26,65.19,6.81,5.91,5.15,7.22,0,0,South,Desktop
CUST_008314,Treatment,20.07,0.0,29.85,0.0,52.83,37.21,51.51,52.12,5.45,7.71,3.97,7.84,0,0,West,Mobile
CUST_004582,Control,10.79,7.1,11.3,0.33,43.32,44.7,49.56,50.39,1.8,2.68,0.0,2.22,0,0,South,Mobile
CUST_001725,Control,45.36,43.01,49.59,49.12,52.68,60.17,53.27,49.55,0.0,0.0,1.17,1.07,0,0,East,Desktop
CUST_000636,Control,20.79,7.07,33.6,33.81,56.99,33.02,40.23,50.16,0.0,1.93,3.39,2.43,0,0,West,Mobile
CUST_002985,Control,22.13,32.57,16.15,24.07,43.01,37.51,63.18,57.55,2.01,0.37,3.58,0.26,0,0,West,Mobile
CUST_008652,Treatment,16.68,21.29,15.8,17.59,53.88,44.41,39.81,31.22,4.75,4.46,1.68,5.86,0,0,East,Mobile
CUST_000513,Control,60.46,58.8,65.95,57.39,49.77,36.38,58.41,50.44,6.47,3.99,4.47,3.7,0,0,South,Mobile
CUST_009002,Treatment,24.25,3.82,31.78,6.08,42.33,53.62,62.54,57.19,3.31,4.33,4.56,5.47,0,0,East,Desktop
CUST_002687,Control,19.51,18.61,26.12,24.86,53.09,50.64,56.27,54.71,3.66,5.87,4.72,3.58,1,0,North,Tablet
CUST_005203,Treatment,54.58,59.66,55.87,69.72,50.3,42.68,44.73,54.46,9.84,1.65,6.17,5.13,0,0,North,Mobile
CUST_007826,Treatment,50.61,46.23,33.27,45.34,46.24,52.68,52.58,47.69,4.98,5.18,2.93,2.9,0,1,North,Desktop
CUST_007230,Treatment,18.64,28.81,19.23,37.45,55.23,47.65,39.16,34.31,3.98,5.31,0.4,3.78,0,0,North,Desktop
CUST_002437,Control,249.43,264.27,286.79,281.48,73.92,67.17,56.99,54.76,1.53,1.56,0.0,1.6,0,0,West,Mobile
CUST_009179,Treatment,76.72,80.39,96.8,115.47,46.59,35.76,31.82,26.23,6.09,4.65,5.49,3.01,0,0,West,Desktop
CUST_009324,Treatment,27.62,9.87,46.48,27.79,47.22,64.68,55.51,53.73,3.76,3.54,4.12,1.43,0,1,West,Desktop
CUST_000961,Control,34.52,45.2,29.29,20.85,42.68,59.73,31.32,30.13,0.0,2.42,1.44,0.92,0,0,North,Tablet
CUST_007895,Treatment,47.26,26.81,48.56,39.4,50.74,52.14,61.71,59.83,6.03,7.48,3.89,6.23,0,0,East,Tablet
CUST_000608,Control,46.43,36.75,33.39,45.68,49.78,54.73,43.84,38.33,5.24,3.06,5.34,6.09,0,0,East,Desktop
CUST_008055,Treatment,66.81,92.22,91.59,91.69,59.0,60.22,57.01,56.2,5.39,4.11,2.8,4.81,0,0,North,Tablet
CUST_006711,Treatment,128.39,146.09,130.85,160.04,57.84,39.38,53.3,55.65,6.41,4.64,3.82,5.0,0,0,North,Mobile
CUST_006613,Treatment,54.05,46.78,50.42,47.12,42.66,47.36,48.86,47.2,5.6,6.09,5.95,4.43,0,0,East,Desktop
CUST_002427,Control,17.89,14.05,2.06,9.34,43.61,40.48,54.26,56.02,2.42,4.16,3.16,4.14,0,0,South,Desktop
CUST_008203,Treatment,26.56,11.87,36.73,36.12,43.98,62.69,42.41,43.09,7.03,4.34,3.65,6.11,0,0,East,Mobile
CUST_004220,Control,50.03,34.95,55.34,57.09,58.36,51.7,53.21,48.02,0.97,0.59,4.63,0.01,0,0,West,Desktop
CUST_004750,Control,19.99,26.31,28.82,18.6,58.77,39.81,51.14,53.55,5.36,6.58,1.77,1.61,0,0,East,Mobile
CUST_004195,Control,88.76,115.65,121.33,128.65,51.82,51.49,43.91,44.54,4.61,0.0,4.73,0.0,1,1,North,Mobile
CUST_005622,Treatment,164.69,161.01,176.39,191.58,42.36,43.18,47.41,43.18,2.29,2.9,0.74,0.0,1,0,South,Mobile
CUST_005826,Treatment,31.21,31.34,28.63,30.72,43.75,55.58,33.25,38.35,4.56,2.5,2.21,1.62,1,0,West,Desktop
CUST_009657,Treatment,35.79,11.85,45.83,43.13,40.22,33.11,44.32,41.72,0.18,0.0,0.61,0.0,0,0,North,Mobile
CUST_005881,Treatment,14.14,13.15,12.94,14.3,58.73,51.52,72.76,67.22,3.66,1.77,2.84,1.37,0,0,South,Desktop
CUST_004483,Control,82.31,82.29,79.35,95.65,33.47,57.13,35.89,27.7,3.54,4.14,2.9,4.08,0,0,West,Desktop
CUST_003902,Control,6.48,12.77,15.37,29.93,52.36,44.66,46.28,45.81,4.35,4.12,2.62,4.11,0,0,North,Mobile
CUST_002127,Control,23.96,30.54,26.37,41.36,56.4,38.31,42.12,34.69,5.26,4.39,1.78,1.13,0,0,South,Desktop
CUST_000194,Control,21.64,12.24,21.94,16.36,45.2,43.74,60.26,58.44,4.39,4.2,4.81,4.47,0,0,East,Desktop
CUST_001605,Control,186.72,189.41,189.62,199.34,54.06,53.86,43.99,37.77,1.43,4.6,1.17,2.49,0,0,North,Desktop
CUST_002235,Control,8.29,22.53,14.13,29.82,39.37,52.33,58.74,46.16,3.9,5.58,2.84,1.5,0,0,North,Mobile
CUST_000116,Control,44.11,32.79,44.4,47.86,57.63,39.69,49.18,50.58,1.91,2.23,4.64,0.44,0,0,North,Desktop
CUST_005905,Treatment,61.09,47.87,56.87,52.76,38.79,61.58,57.96,58.98,3.84,3.43,3.97,2.34,0,0,North,Mobile
CUST_005307,Treatment,30.78,26.86,47.39,43.31,26.25,39.48,44.53,42.44,0.62,2.41,1.31,1.86,0,1,South,Desktop
CUST_005424,Treatment,15.18,7.97,15.82,9.18,48.16,60.43,57.83,70.75,2.86,4.17,4.21,4.43,0,0,East,Desktop
CUST_006833,Treatment,105.51,103.45,96.3,116.36,40.24,54.75,58.09,58.76,1.6,2.96,0.31,0.0,0,0,North,Desktop
CUST_000335,Control,81.95,77.4,66.52,64.63,34.44,56.19,44.65,43.33,5.35,7.08,4.55,1.9,0,0,North,Mobile
CUST_000652,Control,71.29,76.39,78.84,93.33,49.87,39.35,47.07,43.26,6.02,5.16,3.72,2.11,0,0,East,Desktop
CUST_002389,Control,31.68,24.91,24.67,14.86,36.98,39.61,41.21,24.71,1.63,0.47,0.55,0.0,0,0,West,Tablet
CUST_002124,Control,33.69,29.37,38.35,44.8,54.46,28.11,37.16,39.39,4.51,2.89,4.45,6.45,0,0,North,Desktop
CUST_006693,Treatment,56.76,72.72,63.78,68.89,49.75,53.67,55.98,59.28,1.53,4.22,3.46,3.35,0,1,North,Mobile
CUST_007785,Treatment,14.3,0.0,16.88,21.32,48.92,58.12,54.95,49.9,4.12,3.89,1.29,3.2,0,1,South,Mobile
CUST_005989,Treatment,18.93,36.64,22.64,44.7,54.08,60.67,57.19,57.11,3.54,7.21,4.0,4.68,0,1,North,Desktop
CUST_007343,Treatment,8.06,21.54,12.43,19.22,59.05,56.26,43.72,53.8,7.53,3.72,4.8,5.06,0,0,East,Desktop
CUST_006082,Treatment,59.37,34.39,33.2,28.61,52.38,46.09,47.99,48.71,2.63,3.44,0.45,1.79,0,0,North,Desktop
CUST_003229,Control,10.75,19.53,22.15,22.25,58.29,47.58,51.65,55.02,2.32,0.16,0.6,3.46,0,0,North,Tablet
CUST_007331,Treatment,11.9,19.45,7.73,25.51,51.73,34.84,58.37,57.17,4.8,3.05,1.66,2.0,0,0,East,Mobile
CUST_009621,Treatment,157.57,170.2,163.27,194.3,42.61,40.86,58.82,60.71,3.74,3.79,2.99,3.3,0,0,West,Mobile
CUST_004340,Control,18.25,5.59,29.05,19.66,57.1,47.82,58.75,56.59,0.0,0.0,0.89,2.73,0,0,East,Desktop
CUST_008952,Treatment,54.03,72.66,84.5,82.86,33.05,60.64,46.48,46.05,3.12,3.28,2.08,5.32,0,1,North,Mobile
CUST_002845,Control,44.51,42.24,29.59,50.16,54.42,35.47,46.91,47.17,1.55,1.03,1.48,2.89,0,0,East,Tablet
CUST_003492,Control,52.18,53.09,52.55,61.3,56.88,38.28,55.05,57.05,1.85,3.26,3.86,3.92,0,0,South,Mobile
CUST_006334,Treatment,0.0,1.59,0.0,8.04,36.88,46.28,35.63,34.7,2.65,2.65,2.65,0.67,0,0,North,Mobile
CUST_004962,Control,89.09,85.38,75.94,86.94,64.79,53.56,70.11,74.46,5.7,4.63,2.55,4.96,0,0,North,Desktop
CUST_000801,Control,2.63,21.68,11.77,29.34,44.56,43.48,41.6,35.3,6.41,3.31,1.64,3.8,0,0,West,Tablet
CUST_002002,Control,31.26,49.96,34.22,44.23,56.01,52.65,37.68,36.94,1.13,6.2,2.16,0.69,0,0,East,Mobile
CUST_007706,Treatment,14.07,5.67,14.7,2.38,55.11,61.81,53.26,47.13,6.6,7.1,3.74,4.88,0,1,West,Mobile
CUST_009744,Treatment,11.85,0.0,28.78,9.11,38.56,65.42,44.55,47.06,6.18,1.95,4.32,0.0,0,0,North,Mobile
CUST_007028,Treatment,24.22,30.92,20.82,41.49,58.96,54.56,38.84,38.72,5.0,4.54,3.97,0.05,0,0,South,Mobile
CUST_003636,Control,114.23,107.97,100.03,90.56,43.88,50.2,35.68,47.33,6.51,4.7,6.78,4.1,1,0,South,Desktop
CUST_004353,Control,12.4,17.77,6.99,13.89,37.85,56.57,46.83,43.26,3.23,1.59,3.84,3.4,1,0,East,Mobile
CUST_000928,Control,94.06,84.34,79.41,87.36,34.17,52.88,59.42,60.53,6.42,7.39,6.85,3.92,0,0,South,Mobile
CUST_001310,Control,30.49,57.87,44.0,37.43,44.17,49.34,66.04,68.82,6.75,6.32,7.94,8.77,0,1,South,Mobile
CUST_001352,Control,54.84,47.45,53.92,51.95,67.73,62.2,48.24,53.32,9.3,4.76,5.21,2.81,0,0,North,Tablet
CUST_001346,Control,61.73,46.99,40.85,52.06,57.81,58.24,42.96,37.39,4.47,3.96,5.55,2.89,1,0,West,Desktop
CUST_007682,Treatment,62.07,69.64,74.36,87.42,63.23,46.04,47.23,46.48,4.24,2.41,1.49,4.66,0,0,South,Mobile
CUST_008155,Treatment,36.46,35.31,31.88,48.05,47.25,44.85,59.22,55.91,4.66,2.11,4.02,2.56,0,0,East,Mobile
CUST_002502,Control,22.07,20.0,25.81,23.47,39.4,56.49,47.72,46.63,0.0,0.0,1.83,2.86,0,0,North,Desktop
CUST_008478,Treatment,10.83,21.47,20.19,11.69,53.06,50.65,57.43,58.18,2.16,1.77,4.11,2.53,0,1,South,Mobile
CUST_009409,Treatment,45.13,31.48,42.61,46.67,48.78,42.57,40.63,46.55,4.02,2.52,2.08,3.5,0,1,North,Mobile
CUST_004120,Control,50.84,66.72,56.34,75.95,46.41,46.09,47.77,49.5,0.61,0.0,0.0,2.16,0,0,West,Mobile
CUST_002575,Control,97.97,85.65,102.4,117.94,51.06,54.09,50.73,45.75,2.86,4.55,3.33,2.7,0,0,East,Mobile
CUST_009907,Treatment,12.15,14.66,11.27,25.69,32.97,57.41,52.99,59.53,0.9,3.52,3.65,1.3,0,0,West,Desktop
CUST_008951,Treatment,33.96,26.46,38.99,51.92,24.85,26.92,48.78,49.45,4.3,5.34,5.43,5.07,0,0,South,Desktop
CUST_004034,Control,16.49,21.91,40.06,23.42,42.8,38.07,58.87,58.92,7.43,3.07,2.09,4.53,0,1,North,Desktop
CUST_006379,Treatment,17.88,24.66,12.75,29.48,56.18,43.52,46.37,48.48,3.76,1.75,4.32,2.57,0,0,North,Tablet
CUST_008550,Treatment,169.05,157.91,160.0,188.14,28.08,38.76,55.76,54.1,9.75,7.04,8.34,5.44,0,1,West,Desktop
CUST_006387,Treatment,178.54,179.41,193.21,208.82,34.27,44.45,47.42,43.52,5.67,3.6,1.52,3.8,0,1,South,Mobile
CUST_002890,Control,44.75,35.77,33.55,44.27,39.71,56.59,35.62,31.11,4.25,4.74,2.7,0.83,1,0,North,Mobile
CUST_001228,Control,0.0,0.0,15.46,9.8,50.58,39.09,44.95,43.4,4.24,6.12,3.87,3.73,0,0,South,Mobile
CUST_006517,Treatment,71.28,88.87,81.82,85.91,63.05,58.2,42.9,52.39,2.79,1.22,4.4,1.59,0,0,West,Tablet
CUST_004055,Control,56.13,69.74,61.43,74.36,50.08,49.81,42.25,44.79,5.22,1.25,0.28,0.26,0,0,South,Mobile
CUST_005431,Treatment,59.42,56.11,47.86,51.16,44.15,56.9,42.82,47.0,7.11,6.31,4.73,4.99,0,1,West,Tablet
CUST_004067,Control,16.73,4.47,0.0,16.12,61.83,56.66,65.22,65.64,4.58,4.89,4.06,1.51,0,0,East,Mobile
CUST_009799,Treatment,76.98,81.23,54.25,70.91,46.65,40.83,47.74,51.74,7.52,7.86,4.99,8.0,0,0,South,Desktop
CUST_002453,Control,42.91,51.13,45.89,43.25,58.2,42.48,52.26,56.72,5.39,4.39,4.66,3.83,0,0,North,Desktop
CUST_007373,Treatment,25.44,13.47,11.65,29.27,53.06,46.39,58.42,67.92,0.86,4.16,4.89,3.04,0,1,West,Mobile
CUST_007983,Treatment,264.77,266.54,290.98,305.5,39.97,52.95,47.71,48.84,2.9,1.68,5.45,2.27,0,0,West,Desktop
CUST_002698,Control,7.45,6.81,31.72,5.3,52.18,49.77,55.29,53.83,0.37,3.66,2.06,4.76,0,0,East,Desktop
CUST_009768,Treatment,37.17,34.93,33.5,41.31,30.74,74.46,40.8,37.53,0.0,0.39,2.75,1.12,0,0,North,Tablet
CUST_004593,Control,33.96,29.76,42.04,20.7,61.95,28.99,44.17,46.63,3.18,4.92,3.36,1.46,0,0,North,Tablet
CUST_001423,Control,19.92,13.36,30.95,30.13,54.94,47.77,43.15,44.81,2.91,7.14,3.48,6.38,0,0,West,Desktop
CUST_000049,Control,28.94,35.8,33.7,38.58,48.35,43.29,72.76,74.91,6.85,6.12,4.04,4.08,1,0,East,Desktop
CUST_007965,Treatment,8.01,17.03,17.72,32.43,46.31,53.02,54.23,55.26,5.23,3.25,2.82,2.46,0,0,North,Desktop
CUST_005944,Treatment,52.21,31.01,40.87,33.74,71.43,56.4,50.28,56.37,3.66,7.54,5.09,1.43,1,0,South,Mobile
CUST_005748,Treatment,19.15,30.45,18.24,11.02,54.68,46.25,55.28,54.65,2.94,7.12,1.32,3.25,0,1,North,Desktop
CUST_007482,Treatment,134.54,123.28,131.01,128.58,52.31,53.04,38.74,45.14,1.09,0.82,0.0,0.19,1,1,North,Tablet
CUST_004206,Control,49.59,31.94,43.56,64.34,45.43,64.7,46.05,48.88,4.58,3.68,6.73,4.88,0,0,North,Mobile
CUST_005319,Treatment,77.12,90.38,91.64,98.27,57.6,48.62,40.86,37.0,4.55,8.63,6.57,3.9,0,1,South,Desktop
CUST_006191,Treatment,40.25,28.99,56.54,42.09,48.11,65.18,36.13,39.48,4.25,2.65,2.39,0.0,0,0,North,Mobile
CUST_009488,Treatment,10.32,6.54,13.72,11.17,60.25,47.33,67.49,67.38,1.1,2.6,0.93,0.15,1,0,North,Desktop
CUST_000417,Control,2.48,9.57,17.0,15.53,32.22,44.6,50.51,46.96,6.55,3.29,3.38,5.05,0,0,East,Mobile
CUST_004821,Control,8.78,25.46,27.59,35.77,48.95,28.28,56.26,53.88,5.75,5.69,6.94,3.39,0,0,West,Desktop
CUST_000694,Control,3.93,0.0,5.93,6.53,53.47,52.24,61.97,62.85,3.69,3.77,6.85,2.78,0,0,North,Mobile
CUST_002459,Control,11.62,18.31,19.67,25.07,50.34,59.31,42.23,43.29,1.01,1.81,3.35,4.16,1,0,East,Desktop
CUST_001426,Control,26.35,20.29,19.51,22.48,44.89,44.11,44.7,36.38,5.57,3.32,3.91,3.79,0,1,North,Desktop
CUST_009237,Treatment,50.48,45.12,69.53,61.14,40.0,48.19,37.16,44.21,3.92,3.16,3.87,2.05,0,0,North,Desktop
CUST_008087,Treatment,371.31,419.34,421.09,463.76,55.92,41.93,49.4,57.1,3.32,3.52,2.92,2.95,0,0,North,Tablet
CUST_005988,Treatment,24.26,34.8,41.7,17.23,45.77,45.44,36.72,39.66,0.79,2.27,1.61,2.58,0,0,West,Mobile
CUST_007227,Treatment,28.78,28.08,24.65,25.6,54.61,39.08,68.61,61.57,7.07,5.48,5.3,5.83,0,0,North,Tablet
CUST_008852,Treatment,74.38,67.82,69.57,89.17,48.39,45.83,44.51,41.52,4.68,0.81,6.32,6.3,0,0,East,Desktop
CUST_007979,Treatment,25.2,31.73,10.42,14.94,61.37,39.66,50.71,48.89,4.22,7.9,4.75,4.03,0,1,North,Tablet
CUST_005603,Treatment,85.28,91.63,94.98,114.18,39.83,48.47,39.41,36.6,1.25,1.02,2.67,1.14,0,1,West,Desktop
CUST_003009,Control,10.27,7.55,11.89,6.25,48.23,39.41,57.39,68.85,8.1,6.41,4.77,4.94,0,0,West,Mobile
CUST_003293,Control,20.64,23.53,25.18,27.87,50.58,58.75,50.08,52.08,3.45,1.43,2.21,1.63,0,0,North,Desktop
CUST_008294,Treatment,94.92,93.14,96.57,94.69,56.62,72.53,45.97,46.37,0.51,1.67,0.66,1.44,0,1,South,Mobile
CUST_004829,Control,89.26,97.11,110.25,125.97,56.73,38.93,41.45,44.99,5.79,5.94,4.29,2.76,1,0,North,Tablet
CUST_002764,Control,17.93,36.82,5.18,13.29,44.89,65.52,53.71,55.23,4.39,5.2,3.83,3.53,0,0,West,Mobile
CUST_000604,Control,66.52,84.76,80.24,86.01,52.48,43.03,38.49,37.86,7.2,7.24,4.39,7.23,0,1,West,Desktop
CUST_006051,Treatment,33.04,26.65,40.95,43.06,40.34,25.98,49.62,54.69,3.43,2.5,4.87,4.54,0,0,North,Mobile
CUST_001460,Control,36.55,28.38,38.11,32.34,55.67,41.91,56.13,51.91,5.46,5.04,4.74,5.96,0,0,North,Mobile
CUST_003857,Control,19.16,23.22,17.93,31.59,46.78,46.39,43.42,42.36,0.0,0.0,1.56,0.39,0,0,West,Desktop
CUST_005669,Treatment,12.13,0.0,5.77,19.64,41.12,33.61,44.14,37.69,6.72,6.18,4.82,2.05,0,0,North,Desktop
CUST_006142,Treatment,24.73,28.69,33.17,34.46,60.83,52.25,49.39,49.76,4.96,2.48,0.51,0.0,0,0,East,Desktop
CUST_001472,Control,26.05,26.57,33.59,26.79,50.91,58.54,57.59,56.44,4.22,3.36,4.19,0.0,0,0,North,Mobile
CUST_008747,Treatment,35.63,32.89,39.76,32.2,38.36,53.92,54.03,59.17,4.52,0.0,4.26,3.7,0,0,South,Mobile
CUST_008867,Treatment,32.76,14.41,4.24,31.57,58.74,48.01,54.27,60.59,3.51,3.36,3.14,0.99,0,0,North,Mobile
CUST_004818,Control,132.67,133.16,130.77,133.5,45.35,45.4,51.86,51.66,1.99,7.33,2.6,7.28,0,0,South,Desktop
CUST_008865,Treatment,10.0,5.02,1.49,0.0,48.94,50.91,47.5,46.96,4.93,4.3,5.44,4.95,0,0,South,Mobile
CUST_003136,Control,105.02,97.03,113.95,106.21,65.5,47.76,61.4,66.39,3.46,2.1,6.9,2.97,1,1,South,Desktop
CUST_002554,Control,34.72,27.96,33.86,37.01,44.56,50.69,55.06,50.21,7.58,6.75,4.24,3.9,0,0,South,Desktop
CUST_001578,Control,13.18,11.67,16.91,5.04,61.32,38.66,48.05,45.5,3.15,6.7,3.58,3.86,0,0,North,Mobile
CUST_009267,Treatment,21.81,9.24,12.14,7.68,38.46,36.47,57.49,56.34,0.0,0.89,0.0,0.45,0,0,North,Mobile
CUST_008033,Treatment,122.26,123.24,112.21,121.08,35.68,59.0,53.36,50.46,7.34,3.57,6.84,1.29,0,1,South,Mobile
CUST_005441,Treatment,4.42,7.24,3.28,9.25,55.42,32.47,61.33,63.14,3.98,3.48,3.56,3.76,0,0,East,Desktop
CUST_003973,Control,6.78,14.51,0.0,11.13,56.18,55.89,43.56,43.7,7.01,6.22,6.36,7.05,0,0,West,Desktop
CUST_004775,Control,73.73,90.74,80.92,93.4,34.99,42.12,66.43,68.61,0.0,2.22,1.01,4.0,0,0,North,Tablet
CUST_008792,Treatment,58.03,59.44,41.18,45.02,54.07,35.83,37.71,39.05,4.69,3.96,4.01,2.98,0,0,North,Desktop
CUST_000105,Control,2.64,5.8,14.35,24.42,55.8,36.67,57.76,63.78,4.69,6.15,6.04,5.71,1,0,South,Desktop
CUST_004896,Control,47.06,45.04,43.73,47.8,41.48,58.02,56.62,67.14,5.84,5.39,4.5,4.85,0,0,North,Desktop
CUST_000183,Control,23.51,21.01,18.44,25.33,53.68,40.36,62.9,60.27,4.67,1.94,0.58,0.0,0,0,North,Tablet
CUST_009331,Treatment,2.19,0.02,7.0,13.72,44.68,49.83,48.21,53.77,8.46,6.69,5.37,2.47,0,0,North,Mobile
CUST_001691,Control,15.2,8.48,15.47,22.64,37.81,59.79,54.66,52.08,0.59,2.09,5.9,2.07,0,0,South,Tablet
CUST_001329,Control,141.94,152.33,147.26,156.37,47.01,52.8,31.79,35.7,4.53,2.91,2.53,2.32,1,0,West,Desktop
CUST_000881,Control,25.65,33.99,21.11,23.92,44.47,55.86,58.71,55.6,5.51,5.6,6.29,4.47,0,0,West,Desktop
CUST_008325,Treatment,100.72,91.41,97.06,102.58,53.63,32.44,56.45,59.03,2.76,5.55,0.99,2.28,0,0,North,Mobile
CUST_006494,Treatment,140.64,147.77,160.24,188.08,47.91,41.71,47.66,48.66,5.39,6.67,6.23,4.95,0,1,North,Desktop
CUST_003033,Control,0.0,8.74,2.82,3.76,51.89,49.9,54.67,50.45,3.01,4.46,1.26,1.89,0,0,West,Desktop
CUST_003052,Control,83.04,86.26,87.98,93.03,33.9,46.56,61.83,60.79,5.27,4.64,6.13,5.51,1,0,West,Mobile
CUST_008296,Treatment,62.2,47.73,61.68,53.4,40.72,57.45,41.71,51.89,7.15,5.31,8.17,8.69,0,0,East,Mobile
CUST_009056,Treatment,14.47,3.33,15.52,5.11,56.24,47.01,35.2,39.19,4.41,4.19,4.66,2.95,0,1,West,Tablet
CUST_006509,Treatment,56.35,61.87,83.65,51.83,53.1,34.21,49.73,50.9,5.06,1.49,3.62,0.84,0,0,West,Desktop
CUST_000732,Control,24.74,41.25,22.59,31.88,49.19,45.88,46.5,38.43,2.3,1.38,3.31,2.26,1,1,East,Desktop
CUST_005032,Treatment,0.0,8.34,4.05,0.0,50.56,48.56,51.42,54.57,5.87,2.75,2.5,2.19,0,1,South,Mobile
CUST_008705,Treatment,7.05,4.41,2.55,6.09,59.85,46.32,42.95,41.5,8.31,1.52,5.78,3.25,0,0,South,Desktop
CUST_009980,Treatment,15.95,14.87,9.92,10.06,30.53,36.68,53.85,59.38,3.44,4.14,1.49,0.0,0,1,West,Tablet
CUST_008208,Treatment,1.56,9.73,3.79,17.01,60.94,38.54,44.23,40.27,0.0,0.43,1.3,0.29,0,0,West,Desktop
