customer_id,group,revenue_pre_w1,revenue_pre_w2,revenue_pre_w3,revenue_post,engagement_tier,region,device_type,plan_type,tenure_months,new_customer
CUST_005788,Control,43.87,49.4,54.08,64.28,medium,West,Desktop,Premium,4,1
CUST_005789,Control,33.73,38.8,45.97,37.99,low,North,Desktop,Premium,14,0
CUST_005790,Treatment,285.82,292.9,295.82,344.35,high,South,Mobile,Enterprise,22,0
CUST_005791,Control,54.89,62.53,68.95,48.07,high,North,Mobile,Basic,3,1
CUST_005792,Treatment,22.52,21.02,29.04,41.24,low,West,Mobile,Premium,31,0
CUST_005793,Control,31.39,17.08,24.08,20.79,low,South,Desktop,Basic,20,0
CUST_005794,Treatment,14.65,29.76,32.45,36.99,high,East,Desktop,Basic,37,0
CUST_005795,Treatment,37.5,22.39,35.02,43.09,medium,South,Mobile,Basic,20,0
CUST_005796,Treatment,29.97,30.08,32.15,46.83,medium,North,Tablet,Basic,32,0
CUST_005797,Control,58.0,53.27,51.51,72.54,medium,South,Mobile,Premium,5,1
CUST_005798,Control,19.7,17.53,13.33,21.03,low,North,Desktop,Basic,43,0
CUST_005799,Treatment,14.45,17.37,10.38,39.23,low,East,Desktop,Basic,33,0
CUST_005800,Control,48.26,37.49,50.45,47.96,low,East,Desktop,Premium,8,0
CUST_005801,Control,134.76,138.1,138.67,149.99,high,South,Tablet,Premium,2,1
CUST_005802,Treatment,48.19,31.13,41.16,33.2,low,West,Mobile,Premium,5,1
CUST_005803,Treatment,37.95,35.04,68.94,42.49,high,West,Tablet,Basic,13,0
CUST_005804,Treatment,33.31,50.32,31.2,48.02,low,South,Desktop,Premium,8,0
CUST_005805,Control,23.09,33.58,25.09,15.91,medium,North,Mobile,Basic,9,0
CUST_005806,Control,40.38,41.98,38.22,37.68,low,South,Desktop,Premium,12,0
CUST_005807,Control,59.95,54.16,70.04,56.52,medium,West,Mobile,Premium,41,0
CUST_005808,Control,113.99,118.61,118.55,119.19,medium,East,Desktop,Premium,9,0
CUST_005809,Control,113.14,107.31,96.6,111.42,medium,West,Desktop,Enterprise,1,1
CUST_005810,Control,23.56,15.77,27.99,40.9,medium,East,Desktop,Basic,3,1
CUST_005811,Treatment,147.63,143.22,152.83,164.6,medium,West,Desktop,Enterprise,52,0
CUST_005812,Treatment,141.3,117.74,152.43,165.38,medium,West,Desktop,Enterprise,22,0
CUST_005813,Treatment,30.76,25.48,28.56,19.45,medium,North,Tablet,Basic,11,0
CUST_005814,Control,19.18,9.74,14.91,25.73,low,North,Desktop,Basic,3,1
CUST_005815,Control,181.23,174.47,189.13,207.8,medium,North,Mobile,Enterprise,1,1
CUST_005816,Control,35.12,29.63,38.78,25.14,medium,North,Mobile,Basic,3,1
CUST_005817,Treatment,59.89,55.35,63.19,66.65,low,West,Mobile,Premium,6,0
CUST_005818,Treatment,80.93,62.24,59.9,70.61,medium,East,Desktop,Premium,1,1
CUST_005819,Control,70.05,76.52,67.59,81.72,medium,South,Desktop,Premium,17,0
CUST_005820,Treatment,205.66,219.25,202.57,239.47,high,West,Desktop,Enterprise,8,0
CUST_005821,Control,30.48,26.85,43.07,19.03,high,North,Desktop,Basic,1,1
CUST_005822,Treatment,91.56,86.27,85.3,96.88,high,West,Mobile,Premium,42,0
CUST_005823,Control,84.72,83.01,90.87,90.8,low,East,Mobile,Enterprise,19,0
CUST_005824,Treatment,91.23,97.49,98.23,123.21,high,East,Desktop,Premium,1,1
CUST_005825,Control,65.9,81.52,92.56,93.84,high,North,Mobile,Basic,6,0
CUST_005826,Treatment,211.99,200.7,216.36,235.49,high,West,Desktop,Enterprise,5,1
CUST_005827,Control,49.03,48.34,45.99,66.61,low,North,Desktop,Premium,4,1
CUST_005828,Treatment,10.21,15.97,17.43,22.96,low,South,Mobile,Basic,10,0
CUST_005829,Treatment,53.23,49.62,65.51,62.39,high,South,Mobile,Basic,5,1
CUST_005830,Treatment,31.56,32.97,34.7,37.7,medium,West,Desktop,Basic,7,0
CUST_005831,Treatment,57.8,79.3,65.02,62.67,low,North,Desktop,Enterprise,10,0
CUST_005832,Control,24.54,39.33,39.39,28.39,medium,East,Desktop,Basic,14,0
CUST_005833,Control,20.27,18.57,28.95,34.28,low,North,Desktop,Premium,5,1
CUST_005834,Control,22.83,26.41,21.59,24.53,medium,North,Mobile,Premium,8,0
CUST_005835,Control,59.24,56.67,64.41,64.28,medium,South,Tablet,Premium,1,1
CUST_005836,Treatment,39.82,33.16,33.73,30.7,low,North,Desktop,Premium,17,0
CUST_005837,Control,33.9,37.02,32.49,29.51,low,North,Desktop,Basic,15,0
CUST_005838,Control,110.87,127.05,113.85,125.67,medium,North,Desktop,Enterprise,8,0
CUST_005839,Control,24.18,30.46,31.28,38.13,medium,West,Mobile,Basic,4,1
CUST_005840,Control,54.76,53.64,70.11,45.83,medium,South,Desktop,Premium,4,1
CUST_005841,Control,46.66,43.12,42.42,48.03,low,South,Tablet,Premium,9,0
CUST_005842,Control,92.5,100.09,87.52,93.0,medium,East,Desktop,Premium,34,0
CUST_005843,Treatment,71.26,61.85,62.6,58.87,low,South,Desktop,Premium,27,0
CUST_005844,Treatment,91.99,103.6,99.52,119.87,medium,East,Mobile,Enterprise,31,0
CUST_005845,Treatment,61.39,69.97,68.75,70.59,medium,North,Mobile,Enterprise,5,1
CUST_005846,Control,12.64,26.23,13.49,17.23,low,South,Mobile,Basic,2,1
CUST_005847,Control,26.69,26.29,29.71,41.09,low,West,Tablet,Premium,6,0
CUST_005848,Control,53.87,58.34,65.96,67.98,high,South,Mobile,Premium,13,0
CUST_005849,Control,105.91,116.65,117.51,113.21,medium,South,Desktop,Premium,1,1
CUST_005850,Treatment,48.1,54.46,44.92,57.47,low,North,Mobile,Premium,1,1
CUST_005851,Control,87.92,73.92,85.95,81.16,high,North,Desktop,Premium,11,0
CUST_005852,Treatment,53.0,57.62,47.07,52.31,low,North,Mobile,Premium,2,1
CUST_005853,Control,84.57,74.6,78.98,71.57,high,East,Desktop,Premium,52,0
CUST_005854,Control,52.38,32.84,53.62,56.28,medium,West,Mobile,Premium,40,0
CUST_005855,Control,64.98,56.92,42.97,56.54,low,West,Mobile,Premium,1,1
CUST_005856,Control,41.15,30.76,35.69,44.89,low,East,Desktop,Premium,9,0
CUST_005857,Control,10.1,17.54,19.33,11.67,low,East,Mobile,Basic,40,0
CUST_005858,Treatment,107.41,111.32,111.17,144.75,high,West,Mobile,Premium,5,1
CUST_005859,Control,27.21,44.12,48.95,45.89,medium,West,Desktop,Basic,8,0
CUST_005860,Treatment,34.71,26.29,20.96,41.22,low,East,Desktop,Premium,1,1
CUST_005861,Control,30.91,23.13,4.05,27.74,low,West,Mobile,Basic,31,0
CUST_005862,Control,31.41,24.98,21.06,19.71,medium,South,Tablet,Basic,4,1
CUST_005863,Control,38.66,41.3,42.19,25.64,low,South,Desktop,Basic,34,0
CUST_005864,Control,24.57,21.43,22.68,24.23,low,East,Mobile,Basic,6,0
CUST_005865,Control,145.04,150.83,164.34,163.56,medium,West,Desktop,Enterprise,14,0
CUST_005866,Treatment,47.17,55.74,48.46,68.01,high,West,Desktop,Basic,8,0
CUST_005867,Control,41.76,49.3,43.4,58.42,high,North,Tablet,Basic,1,1
CUST_005868,Treatment,62.8,26.88,33.89,39.23,low,West,Desktop,Premium,12,0
CUST_005869,Control,115.3,118.49,122.27,128.24,medium,North,Mobile,Enterprise,3,1
CUST_005870,Treatment,66.53,56.01,56.37,76.77,medium,West,Desktop,Premium,2,1
CUST_005871,Control,19.19,48.9,26.44,51.58,high,East,Tablet,Basic,11,0
CUST_005872,Treatment,122.64,118.51,120.49,129.93,medium,West,Mobile,Enterprise,17,0
CUST_005873,Control,48.67,52.11,41.45,51.97,high,West,Desktop,Basic,19,0
CUST_005874,Control,28.92,28.58,6.32,20.02,low,South,Desktop,Basic,2,1
CUST_005875,Control,35.66,26.76,25.03,43.92,medium,East,Desktop,Basic,15,0
CUST_005876,Treatment,42.46,23.83,47.83,30.9,medium,East,Mobile,Basic,2,1
CUST_005877,Treatment,150.52,156.79,148.4,167.41,low,South,Desktop,Enterprise,10,0
CUST_005878,Treatment,26.64,41.83,28.13,27.3,low,West,Mobile,Basic,12,0
CUST_005879,Treatment,15.86,20.93,19.63,42.02,low,West,Mobile,Basic,32,0
CUST_005880,Treatment,30.36,33.46,41.04,23.03,medium,East,Mobile,Basic,6,0
CUST_005881,Treatment,102.44,91.83,89.03,101.7,medium,West,Desktop,Premium,16,0
CUST_005882,Control,55.09,60.73,48.67,55.12,low,North,Mobile,Premium,13,0
CUST_005883,Treatment,181.12,190.4,193.23,222.04,medium,North,Desktop,Enterprise,23,0
CUST_005884,Control,25.51,29.38,26.95,30.89,medium,East,Mobile,Basic,26,0
CUST_005885,Control,37.2,19.44,44.75,18.36,medium,East,Desktop,Basic,1,1
CUST_005886,Control,106.37,107.22,124.65,123.9,high,North,Desktop,Premium,12,0
CUST_005887,Treatment,15.8,14.64,22.84,31.12,medium,East,Desktop,Basic,12,0
CUST_005888,Control,112.59,126.1,125.27,127.02,high,East,Tablet,Premium,18,0
CUST_005889,Control,95.57,83.07,97.21,105.8,low,East,Mobile,Enterprise,11,0
CUST_005890,Control,46.44,55.67,47.46,47.39,low,West,Mobile,Premium,23,0
CUST_005891,Control,22.44,14.46,17.95,22.23,low,East,Mobile,Basic,9,0
CUST_005892,Control,29.55,30.45,41.48,36.94,low,East,Desktop,Premium,1,1
CUST_005893,Control,24.7,6.76,23.29,36.38,medium,West,Desktop,Basic,2,1
CUST_005894,Control,27.37,30.38,23.71,16.43,medium,West,Desktop,Basic,31,0
CUST_005895,Control,23.42,28.92,33.13,40.45,low,East,Desktop,Basic,14,0
CUST_005896,Control,49.78,36.73,49.47,35.05,low,East,Mobile,Premium,24,0
CUST_005897,Control,30.53,34.0,20.06,28.24,medium,South,Tablet,Basic,1,1
CUST_005898,Control,49.59,76.83,72.03,61.82,medium,West,Desktop,Premium,3,1
CUST_005899,Control,67.01,67.85,58.1,66.03,high,West,Tablet,Basic,20,0
CUST_005900,Treatment,15.39,16.74,10.09,18.45,low,West,Desktop,Basic,49,0
CUST_005901,Treatment,44.71,41.52,56.07,58.36,high,East,Desktop,Basic,14,0
CUST_005902,Treatment,36.73,16.61,34.91,31.47,medium,South,Desktop,Basic,1,1
CUST_005903,Control,63.86,66.25,66.85,85.23,medium,West,Desktop,Premium,1,1
CUST_005904,Treatment,43.56,43.31,35.7,33.77,medium,North,Mobile,Basic,7,0
CUST_005905,Control,17.13,26.63,49.92,36.99,medium,East,Tablet,Basic,7,0
CUST_005906,Control,31.62,37.47,53.45,39.19,medium,East,Mobile,Basic,1,1
CUST_005907,Treatment,64.13,85.86,85.31,81.09,high,South,Mobile,Premium,1,1
CUST_005908,Control,43.8,54.37,54.46,67.05,high,East,Tablet,Basic,9,0
CUST_005909,Control,48.18,41.25,41.57,54.98,medium,East,Mobile,Basic,10,0
CUST_005910,Control,31.56,30.69,26.42,38.77,medium,South,Tablet,Basic,3,1
CUST_005911,Control,50.91,30.49,63.15,44.95,medium,East,Mobile,Basic,5,1
CUST_005912,Control,24.78,21.66,36.4,23.25,medium,South,Mobile,Basic,2,1
CUST_005913,Treatment,9.99,32.35,4.55,10.83,low,South,Mobile,Basic,2,1
CUST_005914,Control,139.5,144.04,160.37,155.44,medium,West,Tablet,Enterprise,25,0
CUST_005915,Treatment,24.1,28.21,27.39,32.67,medium,East,Desktop,Basic,13,0
CUST_005916,Control,50.98,46.64,51.55,55.39,low,South,Desktop,Premium,1,1
CUST_005917,Treatment,84.32,72.07,88.02,77.9,medium,North,Mobile,Premium,8,0
CUST_005918,Control,98.47,89.78,92.49,83.57,medium,North,Desktop,Enterprise,29,0
CUST_005919,Treatment,60.8,42.83,68.8,63.77,medium,East,Mobile,Premium,5,1
CUST_005920,Control,30.36,35.92,19.17,38.52,medium,West,Desktop,Basic,18,0
CUST_005921,Treatment,133.97,129.61,127.19,169.73,high,East,Desktop,Premium,11,0
CUST_005922,Treatment,58.51,41.24,65.54,51.54,high,West,Desktop,Basic,13,0
CUST_005923,Control,146.13,156.66,141.43,150.41,high,North,Desktop,Premium,12,0
CUST_005924,Control,35.26,23.06,32.37,18.81,low,West,Desktop,Basic,5,1
CUST_005925,Treatment,97.05,113.18,109.18,133.39,high,South,Desktop,Premium,2,1
CUST_005926,Treatment,88.74,97.35,99.88,93.08,medium,South,Tablet,Enterprise,42,0
CUST_005927,Control,78.89,72.83,58.9,66.33,medium,West,Mobile,Premium,8,0
CUST_005928,Treatment,140.38,118.6,132.62,147.67,low,West,Tablet,Enterprise,1,1
CUST_005929,Control,128.66,124.13,145.8,133.95,low,East,Desktop,Enterprise,14,0
CUST_005930,Treatment,26.75,28.48,7.92,28.51,medium,West,Desktop,Basic,31,0
CUST_005931,Control,49.02,43.76,39.42,42.97,low,East,Mobile,Basic,6,0
CUST_005932,Treatment,48.36,32.95,51.35,46.15,medium,West,Mobile,Basic,14,0
CUST_005933,Treatment,67.93,92.68,95.09,83.37,low,West,Mobile,Enterprise,17,0
CUST_005934,Control,45.27,47.46,41.91,41.47,low,West,Mobile,Premium,10,0
CUST_005935,Control,24.14,22.89,33.38,13.49,low,South,Mobile,Basic,1,1
CUST_005936,Control,38.94,40.77,44.44,39.7,low,East,Desktop,Premium,29,0
CUST_005937,Treatment,99.61,97.89,90.35,137.0,medium,East,Desktop,Premium,12,0
CUST_005938,Treatment,35.36,24.32,24.05,29.29,low,North,Desktop,Basic,7,0
CUST_005939,Treatment,43.82,31.8,32.5,32.63,low,North,Mobile,Premium,18,0
CUST_005940,Treatment,26.85,18.16,22.29,18.52,low,South,Desktop,Premium,12,0
CUST_005941,Treatment,17.87,38.7,31.67,15.51,low,East,Mobile,Premium,17,0
CUST_005942,Control,47.58,35.51,54.83,59.19,high,East,Desktop,Basic,16,0
CUST_005943,Treatment,29.96,19.51,49.55,62.37,medium,East,Mobile,Basic,31,0
CUST_005944,Control,1.17,24.16,10.01,21.68,low,West,Desktop,Basic,3,1
CUST_005945,Treatment,21.02,34.29,37.1,25.52,medium,South,Mobile,Basic,6,0
CUST_005946,Control,38.05,15.66,43.69,22.41,low,North,Tablet,Basic,13,0
CUST_005947,Control,31.43,25.82,31.55,58.81,high,West,Tablet,Basic,3,1
CUST_005948,Treatment,17.57,22.64,32.28,43.95,low,East,Desktop,Basic,20,0
CUST_005949,Treatment,35.09,28.19,42.48,31.42,medium,East,Mobile,Basic,2,1
CUST_005950,Treatment,31.22,16.81,13.85,26.72,low,West,Mobile,Basic,2,1
CUST_005951,Control,116.21,118.66,132.37,121.67,medium,East,Tablet,Enterprise,20,0
CUST_005952,Control,99.5,119.93,118.58,121.95,medium,West,Desktop,Enterprise,5,1
CUST_005953,Treatment,41.15,54.01,52.62,63.07,medium,South,Desktop,Premium,17,0
CUST_005954,Treatment,22.86,26.79,42.54,31.13,medium,South,Mobile,Premium,20,0
CUST_005955,Control,37.5,27.26,41.38,29.99,medium,East,Mobile,Basic,10,0
CUST_005956,Control,51.92,68.5,63.15,68.04,medium,East,Mobile,Premium,1,1
CUST_005957,Treatment,37.34,42.65,35.62,37.24,low,North,Desktop,Premium,7,0
CUST_005958,Control,59.92,60.21,67.74,58.12,high,East,Desktop,Basic,5,1
CUST_005959,Control,14.22,24.36,24.84,14.4,low,East,Mobile,Premium,6,0
CUST_005960,Control,21.28,16.47,36.92,28.78,medium,West,Mobile,Basic,6,0
CUST_005961,Treatment,142.35,157.49,167.41,193.36,medium,West,Desktop,Enterprise,32,0
CUST_005962,Control,67.44,68.08,85.9,74.12,high,West,Mobile,Premium,16,0
CUST_005963,Treatment,36.58,69.62,62.98,73.59,medium,East,Desktop,Basic,26,0
CUST_005964,Control,33.24,38.12,36.62,38.81,medium,North,Desktop,Basic,3,1
CUST_005965,Control,137.89,155.51,155.87,169.84,low,West,Desktop,Enterprise,39,0
CUST_005966,Treatment,165.0,173.73,160.93,182.39,high,North,Mobile,Enterprise,9,0
CUST_005967,Treatment,21.61,16.77,26.26,10.43,low,West,Tablet,Basic,19,0
CUST_005968,Treatment,62.08,68.27,59.09,78.58,low,East,Mobile,Premium,6,0
CUST_005969,Control,3.71,19.7,17.94,11.57,low,East,Desktop,Basic,1,1
CUST_005970,Control,1.9,14.11,14.57,15.81,low,South,Desktop,Basic,21,0
CUST_005971,Control,63.67,43.34,58.03,57.28,low,East,Desktop,Enterprise,28,0
CUST_005972,Treatment,54.98,38.27,67.27,54.99,medium,West,Mobile,Premium,37,0
CUST_005973,Control,52.47,58.01,69.96,64.41,low,West,Mobile,Premium,14,0
CUST_005974,Control,35.55,36.0,48.96,41.94,high,East,Mobile,Basic,1,1
CUST_005975,Control,49.08,56.58,60.49,87.5,medium,West,Desktop,Premium,1,1
CUST_005976,Treatment,192.46,181.72,201.03,218.19,high,East,Mobile,Enterprise,8,0
CUST_005977,Treatment,34.37,21.98,31.56,40.46,low,East,Tablet,Premium,23,0
CUST_005978,Treatment,41.38,32.99,34.01,36.83,medium,West,Mobile,Basic,3,1
CUST_005979,Control,31.05,13.06,10.41,13.82,medium,West,Desktop,Basic,17,0
CUST_005980,Control,54.1,59.67,45.82,56.77,medium,East,Mobile,Basic,3,1
CUST_005981,Control,43.2,48.98,47.03,61.47,low,East,Desktop,Premium,5,1
CUST_005982,Treatment,37.73,45.87,29.92,34.87,low,South,Desktop,Premium,4,1
CUST_005983,Treatment,47.63,48.54,54.37,41.95,low,West,Mobile,Premium,7,0
CUST_005984,Control,39.41,29.56,38.17,35.87,medium,West,Desktop,Basic,24,0
CUST_005985,Control,93.41,103.62,96.91,88.67,high,East,Desktop,Premium,2,1
CUST_005986,Control,45.3,39.57,48.64,29.6,high,North,Desktop,Basic,14,0
CUST_005987,Control,50.3,58.48,49.91,53.43,medium,South,Desktop,Basic,5,1
CUST_005988,Control,96.77,113.55,117.34,125.05,high,West,Desktop,Enterprise,13,0
CUST_005989,Treatment,28.71,37.28,12.04,36.26,low,East,Mobile,Premium,25,0
CUST_005990,Treatment,109.92,121.15,120.78,129.63,medium,East,Desktop,Enterprise,1,1
CUST_005991,Treatment,50.87,46.88,26.46,26.77,medium,North,Mobile,Premium,1,1
CUST_005992,Treatment,80.14,58.56,74.77,80.9,high,East,Desktop,Basic,19,0
CUST_005993,Control,49.18,78.44,70.45,68.82,high,West,Desktop,Premium,7,0
CUST_005994,Treatment,78.38,75.5,88.2,84.76,low,West,Mobile,Enterprise,17,0
CUST_005995,Treatment,19.31,15.84,19.17,28.3,medium,West,Desktop,Basic,12,0
CUST_005996,Control,27.41,31.98,30.78,32.65,medium,West,Mobile,Basic,2,1
CUST_005997,Treatment,42.76,50.7,29.59,50.14,medium,North,Mobile,Premium,13,0
CUST_005998,Control,57.34,71.49,89.19,75.27,medium,West,Mobile,Premium,48,0
CUST_005999,Control,21.63,39.18,40.76,45.78,medium,East,Desktop,Premium,3,1
CUST_006000,Control,59.58,68.21,69.46,56.23,low,South,Mobile,Enterprise,60,0
CUST_006001,Control,71.64,77.8,94.18,92.52,medium,East,Mobile,Premium,2,1
CUST_006002,Treatment,162.17,171.02,180.92,201.63,high,North,Desktop,Enterprise,25,0
CUST_006003,Control,10.5,22.68,12.39,32.44,low,East,Desktop,Basic,1,1
CUST_006004,Treatment,96.99,111.97,128.46,122.27,low,East,Mobile,Enterprise,5,1
CUST_006005,Control,56.32,67.26,70.47,58.35,medium,West,Desktop,Premium,31,0
CUST_006006,Treatment,177.24,188.12,190.63,221.92,high,East,Desktop,Premium,23,0
CUST_006007,Control,54.28,58.7,45.18,46.75,medium,East,Desktop,Basic,1,1
CUST_006008,Control,60.31,67.65,76.08,72.64,high,South,Tablet,Basic,10,0
CUST_006009,Treatment,32.44,33.83,41.18,30.27,low,East,Mobile,Premium,16,0
CUST_006010,Control,43.43,35.73,52.94,60.51,medium,North,Desktop,Premium,3,1
CUST_006011,Control,33.32,38.56,39.54,17.22,medium,West,Tablet,Premium,60,0
CUST_006012,Control,86.04,78.08,81.58,107.29,low,East,Desktop,Enterprise,24,0
CUST_006013,Control,21.94,38.82,30.42,40.27,medium,West,Mobile,Basic,5,1
CUST_006014,Control,75.11,94.3,80.35,82.17,low,West,Desktop,Enterprise,5,1
CUST_006015,Control,114.93,123.32,119.8,135.05,low,West,Desktop,Enterprise,3,1
CUST_006016,Treatment,136.4,132.11,131.5,158.31,medium,West,Mobile,Enterprise,20,0
CUST_006017,Treatment,165.57,175.94,169.39,186.66,medium,North,Desktop,Enterprise,31,0
CUST_006018,Treatment,54.89,64.03,67.6,77.84,medium,North,Desktop,Premium,5,1
CUST_006019,Treatment,79.06,70.38,88.19,114.07,high,West,Mobile,Premium,4,1
CUST_006020,Control,87.63,82.57,91.23,108.81,high,South,Desktop,Premium,42,0
CUST_006021,Control,133.9,142.33,136.27,140.33,medium,West,Desktop,Enterprise,26,0
CUST_006022,Control,75.8,86.04,90.1,93.8,medium,South,Mobile,Premium,1,1
CUST_006023,Control,117.8,130.36,138.06,140.49,high,West,Desktop,Premium,3,1
CUST_006024,Treatment,85.73,50.71,67.01,87.2,medium,South,Desktop,Premium,12,0
CUST_006025,Treatment,26.55,41.96,31.44,32.54,medium,West,Tablet,Basic,1,1
CUST_006026,Treatment,46.73,25.39,36.02,27.32,medium,South,Desktop,Basic,51,0
CUST_006027,Control,318.48,327.34,349.07,342.86,high,East,Desktop,Enterprise,11,0
CUST_006028,Control,13.92,15.51,9.41,10.38,low,East,Mobile,Basic,26,0
CUST_006029,Control,47.25,15.26,37.08,30.67,medium,East,Mobile,Basic,16,0
CUST_006030,Control,12.75,24.07,21.82,19.26,medium,South,Mobile,Basic,2,1
CUST_006031,Control,194.18,170.13,197.92,209.98,high,East,Desktop,Enterprise,7,0
CUST_006032,Treatment,81.26,87.87,91.24,85.41,medium,North,Mobile,Premium,2,1
CUST_006033,Treatment,38.7,34.18,37.47,29.82,medium,West,Mobile,Basic,2,1
CUST_006034,Treatment,91.48,74.26,95.17,89.21,high,South,Desktop,Premium,6,0
CUST_006035,Treatment,15.84,34.46,25.18,40.8,high,North,Tablet,Basic,5,1
CUST_006036,Treatment,121.91,113.48,108.2,112.83,low,East,Mobile,Enterprise,8,0
CUST_006037,Treatment,0.0,20.33,28.62,13.8,low,West,Desktop,Basic,5,1
CUST_006038,Treatment,71.24,71.34,77.3,75.04,low,West,Desktop,Enterprise,24,0
CUST_006039,Treatment,53.0,44.25,40.73,64.11,high,East,Tablet,Premium,4,1
CUST_006040,Control,27.06,24.95,38.12,29.78,low,West,Mobile,Basic,5,1
CUST_006041,Control,39.19,56.09,42.75,62.01,medium,North,Desktop,Premium,19,0
CUST_006042,Control,172.97,167.66,172.71,174.54,low,East,Mobile,Enterprise,5,1
CUST_006043,Control,39.06,33.35,44.72,55.26,medium,East,Desktop,Basic,1,1
CUST_006044,Control,22.8,29.68,26.63,34.82,high,West,Desktop,Basic,9,0
CUST_006045,Control,64.2,80.06,86.26,79.18,low,South,Desktop,Enterprise,5,1
CUST_006046,Control,63.64,38.62,59.98,53.03,low,West,Mobile,Premium,15,0
CUST_006047,Treatment,3.49,17.93,10.69,16.72,low,South,Desktop,Basic,1,1
CUST_006048,Treatment,101.24,113.46,97.64,137.17,medium,South,Desktop,Enterprise,6,0
CUST_006049,Treatment,84.67,97.17,94.41,116.09,high,East,Mobile,Premium,18,0
CUST_006050,Treatment,60.82,47.75,55.52,73.55,low,West,Mobile,Premium,10,0
CUST_006051,Control,63.71,54.88,61.7,62.97,low,North,Tablet,Premium,2,1
CUST_006052,Control,64.48,54.74,48.09,61.92,medium,North,Desktop,Basic,1,1
CUST_006053,Treatment,70.57,78.26,63.34,60.09,medium,South,Desktop,Premium,10,0
CUST_006054,Treatment,0.0,10.36,23.93,20.7,low,South,Desktop,Basic,8,0
CUST_006055,Control,10.34,9.11,13.87,0.0,low,North,Mobile,Basic,25,0
CUST_006056,Treatment,108.52,104.66,100.72,116.89,medium,North,Desktop,Enterprise,11,0
CUST_006057,Treatment,52.26,64.57,69.35,63.46,medium,South,Mobile,Premium,37,0
CUST_006058,Treatment,22.92,21.97,41.1,22.55,low,East,Mobile,Basic,1,1
CUST_006059,Treatment,31.83,37.35,42.85,48.19,medium,East,Desktop,Basic,12,0
CUST_006060,Treatment,104.39,111.51,100.3,122.45,medium,West,Desktop,Enterprise,33,0
CUST_006061,Control,58.98,71.44,61.34,74.51,low,West,Desktop,Premium,27,0
CUST_006062,Treatment,32.85,43.85,38.59,51.24,low,North,Mobile,Basic,1,1
CUST_006063,Treatment,146.13,148.62,163.29,168.1,medium,South,Desktop,Enterprise,17,0
CUST_006064,Treatment,13.27,32.67,26.35,24.41,low,East,Mobile,Basic,12,0
CUST_006065,Control,76.09,98.36,96.56,107.13,medium,East,Mobile,Enterprise,13,0
CUST_006066,Treatment,56.2,48.43,51.91,72.39,high,West,Mobile,Basic,5,1
CUST_006067,Treatment,79.98,70.13,71.32,85.95,medium,North,Mobile,Premium,3,1
CUST_006068,Treatment,13.81,21.06,19.66,21.85,low,East,Desktop,Basic,1,1
CUST_006069,Control,17.26,30.02,24.6,30.58,medium,West,Desktop,Basic,34,0
CUST_006070,Treatment,26.83,49.15,62.75,70.9,medium,North,Mobile,Premium,23,0
CUST_006071,Control,64.44,72.48,84.46,66.4,medium,East,Desktop,Premium,3,1
CUST_006072,Treatment,23.36,30.13,24.49,19.59,low,North,Desktop,Basic,6,0
CUST_006073,Control,17.79,21.1,13.83,29.35,medium,East,Desktop,Basic,37,0
